SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
15,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Control and Instrumentation Engineering,Group 1,OPEN,358,358
16,Special Round 2,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,OBC-NCL,390,386
17,Special Round 2,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,EWS,365,362
18,Special Round 2,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,OPEN,449,439
19,Special Round 2,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,SC,305,300
20,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OBC-NCL,420,420
,,,,,,,
1,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,EWS,400,397
2,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OPEN,459,459
3,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,SC,315,315
4,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Communication Systems,Group 1,OPEN,350,350
5,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Communication Systems,Group 1,SC,256,256
6,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,OBC-NCL,365,355
7,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,EWS,330,330
8,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,OPEN,389,389
9,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,SC,276,276
10,Special Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,SC,276,276
11,Special Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,OBC-NCL,434,434
12,Special Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,OPEN,504,504
13,Special Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,SC,340,340
14,Special Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,OBC-NCL,330,325
15,Special Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,OPEN,355,355
16,Special Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Drones and IoT,Group 1,SC,244,244
17,Special Round 2,Malaviya National Institute of Technology Jaipur,Design Engineering,Group 1,OPEN,437,437
18,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,OBC-NCL,418,404
19,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,EWS,415,382
20,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,OPEN,472,462
,,,,,,,
1,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,SC,288,288
2,Special Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,OBC-NCL,621,621
3,Special Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,EWS,635,624
4,Special Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,OPEN,657,656
5,Special Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,SC,436,436
6,Special Round 2,National Institute of Technology Raipur,Energy and Environment,Group 1,SC,244,244
7,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,OBC-NCL,569,569
8,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,EWS,570,566
9,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,OPEN,603,603
10,Special Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,OBC-NCL,400,400
11,Special Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 2,OBC-NCL,393,393
12,Special Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,EWS,370,370
13,Special Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,OPEN,424,420
14,Special Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,SC,305,305
15,Special Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 2,SC,305,305
16,Special Round 2,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,EWS,383,383
17,Special Round 2,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,OPEN,429,429
18,Special Round 2,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,SC,310,310
19,Special Round 2,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,OPEN,365,355
20,Special Round 2,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,SC,271,271
,,,,,,,
1,Special Round 2,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OBC-NCL,320,320
2,Special Round 2,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OPEN,358,358
3,Special Round 2,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,SC,268,268
4,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,SC,246,246
5,Special Round 2,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,OBC-NCL,395,395
6,Special Round 2,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,SC,310,310
7,Special Round 2,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,OPEN,361,361
8,Special Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,OBC-NCL,439,439
9,Special Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,EWS,454,454
10,Special Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,OPEN,479,474
11,Special Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,SC,340,340
12,Special Round 2,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OBC-NCL,451,443
13,Special Round 2,"National Institute of Technology, Warangal",Engineering Structures,Group 1,EWS,439,439
14,Special Round 2,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OPEN,478,478
15,Special Round 2,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,OBC-NCL,343,343
16,Special Round 2,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,OPEN,412,412
17,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,OBC-NCL,366,362
18,Special Round 2,"National Institute of Technology, Kurukshetra",Environmental Engineering,Group 1,SC,278,278
19,Special Round 2,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,OBC-NCL,333,333
20,Special Round 2,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,OPEN,352,351
,,,,,,,
1,Special Round 2,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,SC,260,256
2,Special Round 2,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,OBC-NCL,409,409
3,Special Round 2,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,OPEN,465,465
4,Special Round 2,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,OBC-NCL,355,355
5,Special Round 2,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,OPEN,396,396
6,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,Group 1,SC,249,249
7,Special Round 2,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,OBC-NCL,336,336
8,Special Round 2,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,OPEN,359,359
9,Special Round 2,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,OPEN,380,380
10,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,Group 1,OBC-NCL,331,331
11,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,Group 1,OPEN,370,370
12,Special Round 2,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,OBC-NCL,374,366
13,Special Round 2,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,OPEN,439,429
14,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,OPEN,466,466
15,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,Group 1,SC,270,270
16,Special Round 2,National Institute of Technology Calicut,Geotechnical Engineering,Group 1,OBC-NCL,355,344
17,Special Round 2,National Institute of Technology Calicut,Geotechnical Engineering,Group 1,OPEN,374,374
18,Special Round 2,"National Institute of Technology, Warangal",Geoinformatics,Group 1,EWS,327,327
19,Special Round 2,"National Institute of Technology, Warangal",Geoinformatics,Group 1,OPEN,354,354
20,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Geoinformatics,Group 1,OBC-NCL,342,286
,,,,,,,
1,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Geoinformatics,Group 1,OPEN,403,403
2,Special Round 2,National Institute of Technology Calicut,High Voltage Engineering,Group 1,OBC-NCL,332,332
3,Special Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information and Cyber Security,Group 1,OPEN,465,456
4,Special Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information and Cyber Security,Group 1,SC,313,313
5,Special Round 2,National Institute of Technology Calicut,Industrial Power & Automation,Group 1,OBC-NCL,341,328
6,Special Round 2,National Institute of Technology Calicut,Industrial Power & Automation,Group 1,OPEN,358,358
7,Special Round 2,National Institute of Technology Calicut,Industrial Power & Automation,Group 1,SC,279,279
8,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,Group 1,OPEN,456,436
9,Special Round 2,"National Institute of Technology, Rourkela",Industrial Ceramics,Group 1,SC,265,261
10,Special Round 2,"National Institute of Technology, Rourkela",Industrial Design,Group 3,SC,253,253
11,Special Round 2,"National Institute of Technology, Silchar",Instrumentation Engineering,Group 1,SC,240,240
12,Special Round 2,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,OPEN,364,364
13,Special Round 2,Malaviya National Institute of Technology Jaipur,Industrial Engineering,Group 1,EWS,350,350
14,Special Round 2,Malaviya National Institute of Technology Jaipur,Industrial Engineering,Group 1,OPEN,438,438
15,Special Round 2,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 3,OPEN,383,383
16,Special Round 2,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 3,SC,257,257
17,Special Round 2,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 1,OBC-NCL,341,341
18,Special Round 2,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 1,SC,279,279
19,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Production & Industrial Engineering,Group 1,SC,261,261
20,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,OBC-NCL,429,429
,,,,,,,
1,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,EWS,433,433
2,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,OPEN,477,477
3,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,SC,294,294
4,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,OBC-NCL,552,533
5,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,EWS,552,547
6,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,OPEN,566,559
7,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,SC,378,378
8,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,ST,270,270
