SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
8,Round 1,National Institute of Technology Nagaland,VLSI Systems,G1,OBC-NCL,339,339
9,Round 1,National Institute of Technology Nagaland,Computer Science & Engineering,G1,EWS,329,329
10,Round 1,National Institute of Technology Patna,Control System Engineering,G1,SC,259,214
11,Round 1,National Institute of Technology Patna,Data Science & Engineering,G1,OBC-NCL,442,393
12,Round 1,National Institute of Technology Patna,Microelectronics and VLSI System Design,G1,OBC-NCL,447,413
13,Round 1,National Institute of Technology Puducherry,Computer Science & Engineering,G1,OBC-NCL,434,416
14,Round 1,National Institute of Technology Raipur,Information Technology,G1,EWS,416,397
15,Round 1,National Institute of Technology Raipur,Information Technology,G3,OBC-NCL,386,386
16,Round 1,National Institute of Technology Raipur,Information Technology,G3,OPEN,472,472
17,Round 1,National Institute of Technology Raipur,Thermal Engineering,G1,OBC-NCL,342,342
18,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,G1,SC,262,258
19,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Renewable Energy,G1,SC,251,251
20,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,G1,OBC-NCL,423,401
,,,,,,,
1,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,G1,OBC-NCL,457,423
2,Round 1,Malaviya National Institute of Technology Jaipur,Chemical Engineering,G2,OPEN,403,403
3,Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,G1,OPEN,538,472
4,Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,G1,EWS,389,372
5,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems Management,G1,OPEN,350,350
6,Round 1,Malaviya National Institute of Technology Jaipur,Production Engineering,G1,OPEN,554,380
7,Round 1,Malaviya National Institute of Technology Jaipur,Structural Engineering,G1,ST,460,460
8,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,G1,SC,310,238
9,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,G1,ST,271,266
10,Round 1,Malaviya National Institute of Technology Jaipur,VLSI Design,G2,EWS,480,480
11,Round 1,Maulana Azad National Institute of Technology Bhopal,Biotechnology,G1,OBC-NCL,335,314
12,Round 1,Maulana Azad National Institute of Technology Bhopal,Geotechnical Engineering,G1,OBC-NCL,351,340
13,Round 1,Maulana Azad National Institute of Technology Bhopal,Housing,G1,SC,182,182
14,Round 1,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,G1,EWS,394,382
15,Round 1,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,G1,SC,308,300
16,Round 1,Maulana Azad National Institute of Technology Bhopal,Urban Planning,G1,EWS,310,310
17,Round 1,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,G1,ST,272,243
18,Round 1,Motilal Nehru National Institute of Technology Allahabad,Biotechnology,G1,EWS,377,328
19,Round 1,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,G1,EWS,402,370
20,Round 1,Motilal Nehru National Institute of Technology Allahabad,Fluids Engineering,G1,OBC-NCL,349,340
,,,,,,,
1,Round 1,Motilal Nehru National Institute of Technology Allahabad,Geoinformatics,G1,OPEN,565,444
2,Round 1,Motilal Nehru National Institute of Technology Allahabad,Engineering Mechanics and Design,G1,OPEN,522,395
3,Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,G1,EWS,596,566
4,Round 1,National Institute of Technology Agartala,Structural Engineering,G1,ST,263,263
5,Round 1,National Institute of Technology Calicut,M.Plan. (Urban Planning),G1,OPEN,612,545
6,Round 1,National Institute of Technology Calicut,Energy Engineering & Management,G1,SC,259,248
7,Round 1,National Institute of Technology Calicut,High Voltage Engineering,G1,SC,257,257
8,Round 1,National Institute of Technology Calicut,Industrial Power & Automation,G1,SC,250,231
9,Round 1,National Institute of Technology Calicut,Manufacturing Technology,G1,OBC-NCL,425,391
10,Round 1,National Institute of Technology Calicut,Nanotechnology,G1,OBC-NCL,334,323
11,Round 1,National Institute of Technology Calicut,Power Electronics,G1,SC,333,300
12,Round 1,National Institute of Technology Calicut,Power Systems,G1,OBC-NCL,400,384
13,Round 1,National Institute of Technology Calicut,Signal Processing,G1,OBC-NCL,488,467
14,Round 1,National Institute of Technology Calicut,Structural Engineering,G1,OBC-NCL,502,480
15,Round 1,National Institute of Technology Calicut,Thermal Sciences,G1,SC,308,277
16,Round 1,National Institute of Technology Calicut,Water Resource Engineering,G1,OBC-NCL,375,362
17,Round 1,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),G1,ST,314,307
18,Round 1,National Institute of Technology Delhi,Computer Aided Design & Manufacturing,G1,SC,323,285
19,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),G1,EWS,521,517
20,Round 1,National Institute of Technology Durgapur,Biotechnology,G1,OBC-NCL,388,341
,,,,,,,
1,Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,G1,SC,263,219
2,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,G1,OBC-NCL,509,480
3,Round 1,National Institute of Technology Durgapur,Operations Research,G1,ST,280,243
4,Round 1,National Institute of Technology Durgapur,Chemical Engineering (Energy Resources and Sustainable Environmental Engineering),G1,OPEN,404,360
5,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,G1,OPEN,484,358
6,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,G1,OPEN,589,407
7,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Structural and Construction Engineering,G1,OPEN,450,351
8,Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,G1,OBC-NCL,402,374
9,Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,G1,EWS,383,353
10,Round 1,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,G1,SC,300,257
11,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems Management,G1,SC,214,214
12,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,G1,SC,423,401
13,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G1,OPEN,543,536
14,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G2,EWS,531,531
15,Round 1,Maulana Azad National Institute of Technology Bhopal,Renewable Energy,G1,SC,249,244
16,Round 1,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,G1,ST,275,272
17,Round 1,Maulana Azad National Institute of Technology Bhopal,Urban Planning,G1,ST,327,260
18,Round 1,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,G1,OBC-NCL,420,420
19,Round 1,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,G1,EWS,438,420
20,Round 1,Maulana Azad National Institute of Technology Bhopal,Computer Networking,G1,SC,288,288
,,,,,,,
1,Round 1,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,G1,OPEN,460,357
2,Round 1,Motilal Nehru National Institute of Technology Allahabad,Production Engineering,G1,OPEN,456,353
3,Round 1,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,G1,OPEN,589,454
4,Round 1,Motilal Nehru National Institute of Technology Allahabad,Power System,G1,EWS,344,333
5,Round 1,National Institute of Technology Agartala,Artificial Intelligence,G1,OBC-NCL,382,368
6,Round 1,National Institute of Technology Agartala,Automotive Engineering,G1,OPEN,395,395
7,Round 1,National Institute of Technology Agartala,Environmental Engineering,G1,SC,255,218
8,Round 1,National Institute of Technology Agartala,Data Science & Engineering,G1,EWS,329,329
9,Round 1,National Institute of Technology Agartala,Structural Engineering,G1,SC,315,280
10,Round 1,National Institute of Technology Agartala,VLSI Design,G1,SC,346,243
11,Round 1,National Institute of Technology Calicut,Environmental Geotechnology,G1,OBC-NCL,403,391
12,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G1,OPEN,536,446
13,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G1,SC,243,236
14,Round 1,National Institute of Technology Calicut,Industrial Engineering & Management,G1,SC,319,292
15,Round 1,National Institute of Technology Calicut,Machine Design,G1,ST,289,289
16,Round 1,National Institute of Technology Calicut,Manufacturing Technology,G1,EWS,402,338
17,Round 1,National Institute of Technology Calicut,Manufacturing Technology,G1,OPEN,490,433
18,Round 1,National Institute of Technology Calicut,Nanotechnology,G1,EWS,320,320
19,Round 1,National Institute of Technology Calicut,Nanotechnology,G1,OPEN,430,353
20,Round 1,National Institute of Technology Calicut,Power Systems,G1,EWS,389,367
,,,,,,,
1,Round 1,National Institute of Technology Calicut,Power Systems,G1,OPEN,435,401
2,Round 1,National Institute of Technology Calicut,Telecommunication,G1,SC,314,314
3,Round 1,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),G1,SC,420,412
4,Round 1,National Institute of Technology Delhi,Power Electronics & Drives,G1,EWS,350,350
5,Round 1,National Institute of Technology Delhi,Computer Science & Engineering,G1,OBC-NCL,528,512
6,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),G1,ST,284,284
7,Round 1,National Institute of Technology Durgapur,Next Generation Communication and Networks,G1,SC,235,231
8,Round 1,National Institute of Technology Durgapur,Thermal Engineering,G1,OPEN,440,355
9,Round 1,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),G1,EWS,449,423
10,Round 1,National Institute of Technology Hamirpur,Computer Science & Engineering,G1,OPEN,551,476
11,Round 1,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,G1,SC,581,449
12,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,G1,EWS,423,412
13,Round 1,Malaviya National Institute of Technology Jaipur,Chemical Engineering,G1,ST,308,308
14,Round 1,Malaviya National Institute of Technology Jaipur,Earthquake Engineering,G1,ST,304,304
15,Round 1,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,G1,EWS,333,333
16,Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,G1,OPEN,493,401
17,Round 1,Malaviya National Institute of Technology Jaipur,Transportation Engineering,G1,OPEN,554,470
18,Round 1,Malaviya National Institute of Technology Jaipur,Thermal Engineering,G1,EWS,386,386
19,Round 1,Malaviya National Institute of Technology Jaipur,VLSI Design,G1,SC,364,339
20,Round 1,Malaviya National Institute of Technology Jaipur,Water Resources Engineering,G1,OPEN,430,386
,,,,,,,
1,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,G2,OBC-NCL,585,554
2,Round 1,Maulana Azad National Institute of Technology Bhopal,Bioinformatics,G1,EWS,318,304
3,Round 1,Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,G1,SC,183,183
4,Round 1,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,G1,OPEN,768,366
5,Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Design,G1,OPEN,406,366
6,Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Design,G1,ST,258,258
7,Round 1,Maulana Azad National Institute of Technology Bhopal,Power System,G1,OPEN,350,350
8,Round 1,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,G1,SC,292,277
9,Round 1,Maulana Azad National Institute of Technology Bhopal,Computer Networking,G1,EWS,449,427
10,Round 1,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,G1,ST,258,258
11,Round 1,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,G1,SC,322,310
12,Round 1,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,G1,SC,285,256
13,Round 1,Motilal Nehru National Institute of Technology Allahabad,Structural Engineering,G1,SC,395,359
14,Round 1,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,G1,ST,309,309
15,Round 1,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,G1,EWS,342,342
16,Round 1,National Institute of Technology Agartala,Artificial Intelligence,G1,SC,275,273
17,Round 1,National Institute of Technology Agartala,VLSI Design,G1,EWS,329,322
18,Round 1,National Institute of Technology Calicut,Chemical Engineering,G1,OBC-NCL,321,317
19,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G2,SC,282,206
20,Round 1,National Institute of Technology Calicut,Manufacturing Technology,G1,SC,352,269
,,,,,,,
1,Round 1,National Institute of Technology Calicut,Microelectronics & VLSI Design,G1,ST,335,335
2,Round 1,National Institute of Technology Calicut,Traffic & Transportation Planning,G1,OBC-NCL,442,426
3,Round 1,National Institute of Technology Calicut,Computer Science & Engineering,G1,SC,457,423
4,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,G1,OPEN,451,434
5,Round 1,National Institute of Technology Delhi,Mathematics & Computing (MC),G1,EWS,465,465
6,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,G1,OPEN,571,517
7,Round 1,National Institute of Technology Durgapur,Next Generation Communication and Networks,G1,EWS,347,347
8,Round 1,National Institute of Technology Durgapur,Computer Science & Engineering,G1,EWS,502,472
9,Round 1,National Institute of Technology Hamirpur,Civil Engineering (Structures),G1,OPEN,563,403
10,Round 1,National Institute of Technology Hamirpur,Sustainable Architecture,G1,OBC-NCL,372,299
11,Round 1,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),G1,ST,352,352
12,Round 1,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,G1,EWS,669,611
13,Round 1,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,G2,OBC-NCL,368,353
14,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,G1,OBC-NCL,382,366
15,Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,G1,OPEN,660,410
16,Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,G1,OBC-NCL,592,573
17,Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,G1,OPEN,648,626
