SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
16,Round 1,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,ST,343,339
17,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OBC,470,438
18,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,EWS,466,438
19,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OPEN,593,493
20,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,SC,369,336
,,,,,,,
1,Round 1,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,OBC,521,502
2,Round 1,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,EWS,537,528
3,Round 1,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,OPEN,717,547
4,Round 1,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,SC,403,377
5,Round 1,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,ST,241,241
6,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,OBC,541,522
7,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,EWS,545,512
8,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,OPEN,603,560
9,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,SC,445,380
10,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,ST,269,269
11,Round 1,National Institute of Technology Delhi,Computer Aided Design & Manufacturing,Group 1,OBC,529,454
12,Round 1,National Institute of Technology Delhi,Computer Aided Design & Manufacturing,Group 1,EWS,529,491
13,Round 1,National Institute of Technology Delhi,Computer Aided Design & Manufacturing,Group 1,OPEN,761,529
14,Round 1,National Institute of Technology Delhi,Computer Aided Design & Manufacturing,Group 1,SC,327,272
15,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OBC,554,550
16,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,EWS,565,561
17,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OPEN,723,624
18,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OPEN-PwD,277,277
19,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,SC,592,422
20,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,ST,255,255
,,,,,,,
1,Round 1,National Institute of Technology Durgapur,Biotechnology,Group 1,OBC,394,370
2,Round 1,National Institute of Technology Durgapur,Biotechnology,Group 1,EWS,404,379
3,Round 1,National Institute of Technology Durgapur,Biotechnology,Group 1,OPEN,624,516
4,Round 1,National Institute of Technology Durgapur,Biotechnology,Group 1,SC,296,185
5,Round 1,National Institute of Technology Durgapur,Chemical Engineering,Group 1,OBC,378,361
6,Round 1,National Institute of Technology Durgapur,Chemical Engineering,Group 1,EWS,335,332
7,Round 1,National Institute of Technology Durgapur,Chemical Engineering,Group 1,OPEN,544,440
8,Round 1,National Institute of Technology Durgapur,Chemical Engineering,Group 1,SC,271,266
9,Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,OBC,440,419
10,Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,EWS,431,386
11,Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,OPEN,487,453
12,Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,SC,313,292
13,Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,ST,260,247
14,Round 1,National Institute of Technology Durgapur,Fluid Mechanics and Heat Transfer,Group 1,OBC,447,413
15,Round 1,National Institute of Technology Durgapur,Fluid Mechanics and Heat Transfer,Group 1,EWS,419,396
16,Round 1,National Institute of Technology Durgapur,Fluid Mechanics and Heat Transfer,Group 1,OPEN,610,481
17,Round 1,National Institute of Technology Durgapur,Fluid Mechanics and Heat Transfer,Group 1,SC,269,233
18,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,Group 1,OBC,456,432
19,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,Group 1,EWS,436,435
20,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,Group 1,OPEN,526,485
,,,,,,,
1,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,Group 1,SC,311,304
2,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,Group 1,OBC,379,365
3,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,Group 1,ST,260,256
4,Round 1,National Institute of Technology Durgapur,Machine Design,Group 1,OBC,512,495
5,Round 1,National Institute of Technology Durgapur,Machine Design,Group 1,EWS,436,430
6,Round 1,National Institute of Technology Durgapur,Machine Design,Group 1,OPEN,753,541
7,Round 1,National Institute of Technology Durgapur,Machine Design,Group 1,SC,240,240
8,Round 1,National Institute of Technology Durgapur,Advanced Material Science & Technology,Group 1,OBC,361,348
9,Round 1,National Institute of Technology Durgapur,Advanced Material Science & Technology,Group 1,EWS,379,318
10,Round 1,National Institute of Technology Durgapur,Advanced Material Science & Technology,Group 1,OPEN,441,409
11,Round 1,National Institute of Technology Durgapur,Advanced Material Science & Technology,Group 1,SC,251,236
12,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,Group 1,OBC,526,498
13,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,Group 1,EWS,547,545
14,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,Group 1,OPEN,904,555
15,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,Group 1,SC,340,320
16,Round 1,National Institute of Technology Durgapur,Microelectronics & VLSI,Group 1,ST,283,283
17,Round 1,National Institute of Technology Durgapur,Metallurgy and Materials Technology,Group 1,OBC,360,316
18,Round 1,National Institute of Technology Durgapur,Metallurgy and Materials Technology,Group 1,EWS,371,328
19,Round 1,National Institute of Technology Durgapur,Metallurgy and Materials Technology,Group 1,OPEN,538,400
20,Round 1,National Institute of Technology Durgapur,Metallurgy and Materials Technology,Group 1,SC,262,184
,,,,,,,
1,Round 1,National Institute of Technology Durgapur,Operations Research,Group 1,OBC,539,490
2,Round 1,National Institute of Technology Durgapur,Operations Research,Group 1,EWS,449,432
3,Round 1,National Institute of Technology Durgapur,Operations Research,Group 1,OPEN,598,544
4,Round 1,National Institute of Technology Durgapur,Operations Research,Group 1,SC,343,290
5,Round 1,National Institute of Technology Durgapur,Power Electronics & Machine Drives,Group 1,OBC,502,479
6,Round 1,National Institute of Technology Durgapur,Power Electronics & Machine Drives,Group 1,EWS,479,475
7,Round 1,National Institute of Technology Durgapur,Power Electronics & Machine Drives,Group 1,OPEN,543,513
8,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,Group 1,EWS,419,419
9,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,Group 1,OPEN,512,472
10,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,Group 1,SC,277,277
11,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Chemical Engineering,Group 1,OPEN,438,377
12,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Chemical Engineering,Group 2,OBC,340,328
13,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Chemical Engineering,Group 2,OPEN,471,399
14,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Chemical Engineering,Group 2,SC,213,213
15,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Control and Instrumentation Engineering,Group 1,OBC,409,305
16,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Control and Instrumentation Engineering,Group 1,OPEN,522,421
17,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Control and Instrumentation Engineering,Group 1,SC,223,187
18,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Control and Instrumentation Engineering,Group 2,OBC,436,398
19,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Control and Instrumentation Engineering,Group 2,EWS,446,446
20,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Control and Instrumentation Engineering,Group 2,OPEN,538,460
,,,,,,,
1,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Control and Instrumentation Engineering,Group 2,SC,294,271
2,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,Group 1,OBC,434,385
3,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,Group 1,EWS,421,351
4,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,Group 1,OPEN,525,438
5,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,Group 1,SC,394,240
6,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Design Engineering,Group 1,ST,255,255
7,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Electronics and Communication Engineering,Group 1,OBC,426,388
8,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Electronics and Communication Engineering,Group 1,EWS,431,365
9,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Electronics and Communication Engineering,Group 1,OPEN,483,445
10,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Electronics and Communication Engineering,Group 1,SC,312,255
11,Round 1,National Institute of Technology Durgapur,Power Electronics & Machine Drives,Group 1,SC,332,305
12,Round 1,National Institute of Technology Durgapur,Chemical Engineering (Energy Resources and Sustainable Environmental Engineering),Group 1,OBC,399,368
13,Round 1,National Institute of Technology Durgapur,Chemical Engineering (Energy Resources and Sustainable Environmental Engineering),Group 1,EWS,351,351
14,Round 1,National Institute of Technology Durgapur,Chemical Engineering (Energy Resources and Sustainable Environmental Engineering),Group 1,OPEN,436,414
15,Round 1,National Institute of Technology Durgapur,Chemical Engineering (Energy Resources and Sustainable Environmental Engineering),Group 1,SC,269,267
16,Round 1,National Institute of Technology Durgapur,Chemical Engineering (Energy Resources and Sustainable Environmental Engineering),Group 1,ST,198,198
17,Round 1,National Institute of Technology Durgapur,Structural Engineering,Group 1,OBC,502,472
18,Round 1,National Institute of Technology Durgapur,Structural Engineering,Group 1,EWS,495,490
19,Round 1,National Institute of Technology Durgapur,Structural Engineering,Group 1,OPEN,566,511
20,Round 1,National Institute of Technology Durgapur,Structural Engineering,Group 1,OPEN-PwD,253,253
,,,,,,,
1,Round 1,National Institute of Technology Durgapur,Structural Engineering,Group 1,SC,389,329
2,Round 1,National Institute of Technology Durgapur,Structural Engineering,Group 1,ST,289,289
3,Round 1,National Institute of Technology Durgapur,Thermal Engineering,Group 1,OBC,516,465
4,Round 1,National Institute of Technology Durgapur,Thermal Engineering,Group 1,EWS,457,440
5,Round 1,National Institute of Technology Durgapur,Thermal Engineering,Group 1,OPEN,604,552
6,Round 1,National Institute of Technology Durgapur,Thermal Engineering,Group 1,SC,269,240
7,Round 1,National Institute of Technology Durgapur,Power System,Group 1,OBC,456,441
8,Round 1,National Institute of Technology Durgapur,Power System,Group 1,EWS,445,430
9,Round 1,National Institute of Technology Durgapur,Power System,Group 1,OPEN,498,481
10,Round 1,National Institute of Technology Durgapur,Power System,Group 1,SC,316,286
11,Round 1,National Institute of Technology Durgapur,Telecommunication Engineering,Group 1,OBC,436,417
12,Round 1,National Institute of Technology Durgapur,Telecommunication Engineering,Group 1,EWS,417,417
13,Round 1,National Institute of Technology Durgapur,Telecommunication Engineering,Group 1,OPEN,508,469
14,Round 1,National Institute of Technology Durgapur,Telecommunication Engineering,Group 1,SC,288,264
15,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Electronics and Communication Engineering,Group 1,ST,231,231
16,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Geotechnical & Geo-environmental Engineering,Group 1,OBC,440,429
17,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Geotechnical & Geo-environmental Engineering,Group 1,EWS,418,418
18,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Geotechnical & Geo-environmental Engineering,Group 1,OPEN,481,458
19,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Geotechnical & Geo-environmental Engineering,Group 1,SC,350,350
20,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Geotechnical & Geo-environmental Engineering,Group 1,ST,276,276
,,,,,,,
1,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Industrial Engineering,Group 1,OBC,395,371
